what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184751895
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511184767179
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184768648
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184774081
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184776178
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184777261
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184785356
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184786936
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184788203
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184788684
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184788715
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184788746
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184788771
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184788800
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184788832
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184788862
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184789034
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184789387
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184789554
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511184789708
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184797819
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184799734
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511184808683
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184825074
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184825185
