what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1511181064097
opened,view,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1511181064225
activated,perspective,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.JavaPerspective,1511181064246
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1511181064251
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.perspectives.showPerspective,1511181064299
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.JavaPerspective,1511181064299
activated,view,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1511181068104
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1511181068962
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1511181085151
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1511181085175
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.views.showView,1511181085175
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511181092037
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511181149062
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1511181150093
started,bundle,org.eclipse.wst.ws.service.policy,1.0.3.v200811261813,org.eclipse.wst.ws.service.policy,1511181153916
started,bundle,org.eclipse.wst.command.env,1.0.308.v200811200248,org.eclipse.wst.command.env,1511181153952
started,bundle,org.eclipse.wst.ws,1.1.3.v200902042200,org.eclipse.wst.ws,1511181153953
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511181154055
started,bundle,com.sysdeo.eclipse.tomcat,3.2.1,com.sysdeo.eclipse.tomcat,1511181161685
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511181268969
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511181273172
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511181349367
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511181358638
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511181363455
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1511181363511
