what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.104.v200902121909,org.eclipse.wst.jsdt.web.core,1511528813289
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528813319
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1511528813734
started,bundle,org.eclipse.wst.wsi.ui,1.0.400.v200805140300,org.eclipse.wst.wsi.ui,1511528813735
started,bundle,org.eclipse.wst.sse.ui,1.1.4.v200901202345,org.eclipse.wst.sse.ui,1511528813742
started,bundle,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.ui,1511528813743
started,bundle,org.eclipse.jst.jsf.ui,1.1.102.v20090128,org.eclipse.jst.jsf.ui,1511528813749
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1511528813782
started,bundle,org.eclipse.wst.xsd.core,1.1.302.v200810020300,org.eclipse.wst.xsd.core,1511528813785
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528815948
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528817018
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528817315
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528824766
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1511528825366
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511528826815
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511528826897
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1511528826935
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1511528828085
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1511528828093
started,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1511528828096
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528830854
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528830965
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528831803
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528832905
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511528832938
