what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511274917492
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274921035
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274923008
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274933401
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274965746
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274968530
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274969978
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274971154
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274974708
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274978858
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274979945
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274982777
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274983703
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274988263
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274992142
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274992651
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275039554
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511275042089
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275042282
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275051391
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1511275051413
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1511275052038
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275053048
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275054022
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275054150
