what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270425153
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270448162
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270458672
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270459258
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270459373
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270460088
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270461902
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270468328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270468769
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270469322
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270470081
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270473126
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270479514
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270479811
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270480622
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270481783
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270485973
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270492949
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270499258
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270507380
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270508678
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270509758
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270510668
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270511852
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270516934
