what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529449163
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511529452006
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511529452215
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511529452463
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511529452690
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511529456900
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529461344
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529462703
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529462871
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529464014
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529464089
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529467297
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511529467708
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529469985
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511529469999
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529476258
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511529476277
closed,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511529476287
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511529476460
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529484339
closed,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511529484360
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529484431
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1511529484444
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511529484494
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511529494743
