what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182113812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182115472
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1511182117759
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182121885
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182161159
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1511182161171
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182167494
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182170558
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182176788
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182178210
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511182179582
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511182181999
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511182183462
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182184601
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182186699
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511182193289
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511182193634
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1511182200752
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1511182200796
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511182201022
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182201876
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182205699
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511182210507
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182211743
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182213141
