what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275707939
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275713667
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275918775
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511275922782
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275923766
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511276591888
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511276594072
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511276596716
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1511276596762
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1511276596763
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1511276596764
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511276596941
stopped,bundle,com.collabnet.subversion.merge,2.2.4,com.collabnet.subversion.merge,1511276597176
stopped,bundle,com.hundsun.ares.studio.generate,1.0.0,com.hundsun.ares.studio.generate,1511276597202
stopped,bundle,com.hundsun.ares.studio.jres.component.editor,1.0.0,com.hundsun.ares.studio.jres.component.editor,1511276597203
stopped,bundle,com.hundsun.ares.studio.jres.entity.editor,1.0.0,com.hundsun.ares.studio.jres.entity.editor,1511276597205
stopped,bundle,com.hundsun.ares.studio.jres.flow2.datacolletor,1.0.0,com.hundsun.ares.studio.jres.flow2.datacolletor,1511276597206
stopped,bundle,com.hundsun.ares.studio.jres.vsubflow.editor,1.0.0,com.hundsun.ares.studio.jres.vsubflow.editor,1511276597208
stopped,bundle,com.hundsun.ares.studio.jres.subflow.editor,1.0.0,com.hundsun.ares.studio.jres.subflow.editor,1511276597210
stopped,bundle,com.hundsun.ares.studio.jres.service2.editor,1.0.0,com.hundsun.ares.studio.jres.service2.editor,1511276597211
stopped,bundle,com.hundsun.ares.studio.jres.flow2.editor,1.0.0,com.hundsun.ares.studio.jres.flow2.editor,1511276597214
stopped,bundle,com.hundsun.ares.studio.jres.flow2.update,1.0.0,com.hundsun.ares.studio.jres.flow2.update,1511276597215
