what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511528840296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528840549
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528841770
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511528841804
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1511528844704
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1511528844872
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528846068
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528851466
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528856975
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528859336
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511528860111
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1511528863116
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528866601
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528869585
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511528870211
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528873888
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528876065
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1511528876981
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1511528877423
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511528878569
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528883822
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511528883932
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511528885400
started,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1511528886876
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,org.tigris.subversion.clientadapter.javahl,1511528886884
