what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511184827292
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184828589
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184829952
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511184834890
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184877100
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184879775
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184882256
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184883747
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184885676
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184905711
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184906812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184907637
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184912152
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184912923
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184919332
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184920275
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184927215
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184928015
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184931541
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184932185
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184944782
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184948072
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184952115
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184954707
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184955364
