what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511269994780
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511269995836
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270003100
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270004481
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270008706
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270010121
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270018241
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270019973
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270023716
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270024481
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270025302
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270025957
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270027502
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270030602
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031088
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031117
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031146
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031175
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031204
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031234
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031264
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031293
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031323
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031352
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511270031382
