what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274280488
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1511274280524
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274280919
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274282100
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511274282113
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274300256
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274301241
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274307235
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274308412
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274308746
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274340457
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274342225
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274344305
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274345289
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274346538
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274347247
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274348469
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274349148
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274350376
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274353755
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274354808
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274355829
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274804724
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ResourceNavigator,1511274807902
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511274812059
