what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1511359363809
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.run,1511359366479
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511359366960
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1511359368807
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511359375788
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359410992
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511359411051
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359420584
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359421363
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359423986
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359424625
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359435713
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359436383
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359437247
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359502034
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359517369
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359517484
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511359528360
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511359532054
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359532464
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359535919
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359553129
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359556363
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359556487
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359558274
