what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270066359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270067499
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270071159
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270071925
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270075515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270083508
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270084629
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270092251
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270093280
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270095315
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270096677
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270098682
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270100297
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270101531
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270114811
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270119702
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270121095
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270124831
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270126375
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270127121
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270135474
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270137075
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270138108
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270145185
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270147310
