what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184956852
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184970313
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184972127
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511184974062
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184974447
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184975569
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184976760
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184978036
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511184982434
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184984018
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184999101
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511184999536
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511185000440
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511185006329
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511185007620
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511185007920
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511185008977
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511185010120
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511185855624
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511185855675
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1511185855725
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511185856863
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511185857884
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1511185857930
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1511185857934
