what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275532277
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275533022
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275533211
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275534236
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275544087
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275621370
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275624234
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275624799
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275625090
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275626396
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275626871
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275627314
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275628051
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275628921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275635738
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275636715
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275636862
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275637798
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275638821
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275640212
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275641450
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275704095
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275704760
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275705857
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511275706196
