what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359117927
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359119404
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511359119445
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359122622
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511359122679
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1511359125182
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359131501
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359132593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359140362
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359148374
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511359160080
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1511359170493
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359170819
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359172767
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1511359174381
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1511359176762
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511359180332
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1511359187943
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1511359188115
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1511359189865
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359191650
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359194962
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1511359199684
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1511359202018
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359202286
