what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359574418
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359598825
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359602129
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511360040442
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511360040818
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511360041737
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511360043396
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511360044105
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511360044444
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511361231001
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511361232989
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511363351798
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511363354160
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511363354238
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1511363354314
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511363355235
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511363355298
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511363355360
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511363356392
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511363356564
stopped,bundle,com.collabnet.subversion.merge,2.2.4,com.collabnet.subversion.merge,1511363356876
stopped,bundle,com.hundsun.ares.studio.generate,1.0.0,com.hundsun.ares.studio.generate,1511363356876
stopped,bundle,com.hundsun.ares.studio.jres.component.editor,1.0.0,com.hundsun.ares.studio.jres.component.editor,1511363356876
stopped,bundle,com.hundsun.ares.studio.jres.entity.editor,1.0.0,com.hundsun.ares.studio.jres.entity.editor,1511363356892
stopped,bundle,com.hundsun.ares.studio.jres.flow2.datacolletor,1.0.0,com.hundsun.ares.studio.jres.flow2.datacolletor,1511363356892
