what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511182216207
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182217059
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182218472
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182219053
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182222500
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511182225892
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511182229412
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511182231132
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511182231564
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511182233196
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511182234076
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511182235754
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511182241236
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511182241545
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182245832
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182249653
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182267396
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182271093
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182273709
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182274754
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182280327
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182281583
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182284239
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182285336
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511182286677
