what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511358888345
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511358894750
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511358895764
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511358904213
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511358911945
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511358913040
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511358919735
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511358928257
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511358938055
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511358938210
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511358938360
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1511358938541
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511358939838
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511358945916
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511358949186
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511358950069
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511358956135
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511358956866
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511358958504
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511358975552
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511358986734
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511358989746
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511358996251
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359000554
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359004449
