what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.hundsun.ares.studio.jres.component.editor,1.0.0,com.hundsun.ares.studio.jres.component.editor,1511536411952
stopped,bundle,com.hundsun.ares.studio.jres.entity.editor,1.0.0,com.hundsun.ares.studio.jres.entity.editor,1511536411954
stopped,bundle,com.hundsun.ares.studio.jres.flow2.datacolletor,1.0.0,com.hundsun.ares.studio.jres.flow2.datacolletor,1511536411955
stopped,bundle,com.hundsun.ares.studio.jres.vsubflow.editor,1.0.0,com.hundsun.ares.studio.jres.vsubflow.editor,1511536411957
stopped,bundle,com.hundsun.ares.studio.jres.subflow.editor,1.0.0,com.hundsun.ares.studio.jres.subflow.editor,1511536411959
stopped,bundle,com.hundsun.ares.studio.jres.service2.editor,1.0.0,com.hundsun.ares.studio.jres.service2.editor,1511536411961
stopped,bundle,com.hundsun.ares.studio.jres.flow2.editor,1.0.0,com.hundsun.ares.studio.jres.flow2.editor,1511536411962
stopped,bundle,com.hundsun.ares.studio.jres.flow2.update,1.0.0,com.hundsun.ares.studio.jres.flow2.update,1511536411964
stopped,bundle,com.hundsun.ares.studio.jres.flow2.diagram,1.0.0,com.hundsun.ares.studio.jres.flow2.diagram,1511536411965
stopped,bundle,com.hundsun.ares.studio.jres.test.editor,1.0.0,com.hundsun.ares.studio.jres.test.editor,1511536411966
stopped,bundle,com.hundsun.ares.studio.jres.uidesigner.ext.impl,1.0.0,com.hundsun.ares.studio.jres.uidesigner.ext.impl,1511536411968
stopped,bundle,com.hundsun.ares.studio.jres.uidesigner.diagram,1.0.0,com.hundsun.ares.studio.jres.uidesigner.diagram,1511536411969
stopped,bundle,com.hundsun.ares.studio.jres.mda.compiler,1.0.0,com.hundsun.ares.studio.jres.mda.compiler,1511536411970
stopped,bundle,com.hundsun.ares.studio.jres.object.editor,1.0.0,com.hundsun.ares.studio.jres.object.editor,1511536411971
stopped,bundle,com.hundsun.ares.studio.jres.compiler2,1.0.0,com.hundsun.ares.studio.jres.compiler2,1511536411973
stopped,bundle,com.hundsun.ares.studio.jres.service2.edit,1.0.0,com.hundsun.ares.studio.jres.service2.edit,1511536411974
stopped,bundle,com.hundsun.ares.studio.jres.vsubflow.edit,1.0.0,com.hundsun.ares.studio.jres.vsubflow.edit,1511536411976
stopped,bundle,com.hundsun.ares.studio.jres.subflow.edit,1.0.0,com.hundsun.ares.studio.jres.subflow.edit,1511536411979
stopped,bundle,com.hundsun.ares.studio.jres.flow2.edit,1.0.0,com.hundsun.ares.studio.jres.flow2.edit,1511536411981
stopped,bundle,com.hundsun.ares.studio.jres.uidesigner.views,1.0.0,com.hundsun.ares.studio.jres.uidesigner.views,1511536411982
stopped,bundle,com.hundsun.ares.studio.jres.uidesigner.ext,1.0.0,com.hundsun.ares.studio.jres.uidesigner.ext,1511536411984
stopped,bundle,com.hundsun.ares.studio.menu,1.0.0,com.hundsun.ares.studio.menu,1511536411985
stopped,bundle,com.hundsun.ares.studio.jres.service2,1.0.0,com.hundsun.ares.studio.jres.service2,1511536411987
stopped,bundle,com.hundsun.ares.studio.jres.vsubflow,1.0.0,com.hundsun.ares.studio.jres.vsubflow,1511536411988
stopped,bundle,com.hundsun.ares.studio.jres.subflow,1.0.0,com.hundsun.ares.studio.jres.subflow,1511536411989
