what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273623562
opened,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1511273625751
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511273653953
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511273658193
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511273659537
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511273670005
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273714119
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273901949
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511273908662
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511273920262
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511273922307
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1511273922392
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.run,1511273924678
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511273925181
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1511273927080
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273930377
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273931316
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273932656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273934316
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511273934327
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273940590
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273941378
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273941879
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273946048
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273948317
