what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1511359208868
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359212814
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1511359215522
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1511359217798
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359218090
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359219514
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359224416
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359226099
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511359226136
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359229174
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1511359229224
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1511359232073
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359273949
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359339439
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359341635
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359343370
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359345034
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359345398
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359349262
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511359350354
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359351371
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1511359361220
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511359361497
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511359363689
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1511359363731
