what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511272994172
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511272994592
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511272995115
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511272995545
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511272996234
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511272996680
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511272998374
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511273016064
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273016809
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273017362
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273018175
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273018704
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511273027454
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1511273032052
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1511273034620
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511273034968
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273038392
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273044071
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1511273052368
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273054116
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273059072
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273067702
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273070185
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511273073437
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511273078553
